id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE/CENTRO-OESTE;2026-01-05 16:00:00;46876.87200000001
N;NORTE;2026-01-05 17:00:00;8570.653999999999
NE;NORDESTE;2026-01-05 17:00:00;14623.455000000002
S;SUL;2026-01-05 17:00:00;14282.509999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-05 17:00:00;46301.10700000002
N;NORTE;2026-01-05 18:00:00;8381.986
NE;NORDESTE;2026-01-05 18:00:00;15032.558999999996
S;SUL;2026-01-05 18:00:00;14177.921000000002
SE;SUDESTE/CENTRO-OESTE;2026-01-05 18:00:00;47032.49999999999
N;NORTE;2026-01-05 19:00:00;8706.783
NE;NORDESTE;2026-01-05 19:00:00;14988.321999999996
S;SUL;2026-01-05 19:00:00;15145.688999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-05 19:00:00;49278.992
N;NORTE;2026-01-05 20:00:00;8868.827999999998
NE;NORDESTE;2026-01-05 20:00:00;15032.703999999998
S;SUL;2026-01-05 20:00:00;15806.160999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-05 20:00:00;49208.33799999999
N;NORTE;2026-01-05 21:00:00;8973.721
NE;NORDESTE;2026-01-05 21:00:00;15484.817
S;SUL;2026-01-05 21:00:00;15464.157
SE;SUDESTE/CENTRO-OESTE;2026-01-05 21:00:00;48057.04300000002
N;NORTE;2026-01-05 22:00:00;9038.489
NE;NORDESTE;2026-01-05 22:00:00;15577.026000000003
S;SUL;2026-01-05 22:00:00;14463.863
SE;SUDESTE/CENTRO-OESTE;2026-01-05 22:00:00;45687.530000000006
N;NORTE;2026-01-05 23:00:00;9090.045
NE;NORDESTE;2026-01-05 23:00:00;15282.843
S;SUL;2026-01-05 23:00:00;13221.016
SE;SUDESTE/CENTRO-OESTE;2026-01-05 23:00:00;42766.69599999997
N;NORTE;2026-01-06 00:00:00;8914.578999999998
NE;NORDESTE;2026-01-06 00:00:00;14827.183
S;SUL;2026-01-06 00:00:00;12221.375000000002
SE;SUDESTE/CENTRO-OESTE;2026-01-06 00:00:00;40025.02700000001
N;NORTE;2026-01-06 01:00:00;8680.529999999999
NE;NORDESTE;2026-01-06 01:00:00;14259.123
S;SUL;2026-01-06 01:00:00;11591.953
SE;SUDESTE/CENTRO-OESTE;2026-01-06 01:00:00;38011.249
N;NORTE;2026-01-06 02:00:00;8487.494
NE;NORDESTE;2026-01-06 02:00:00;14212.048000000004
S;SUL;2026-01-06 02:00:00;11261.249999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-06 02:00:00;36822.461
N;NORTE;2026-01-06 03:00:00;8322.175000000001
NE;NORDESTE;2026-01-06 03:00:00;14033.031999999996
S;SUL;2026-01-06 03:00:00;11093.259
SE;SUDESTE/CENTRO-OESTE;2026-01-06 03:00:00;36307.277
N;NORTE;2026-01-06 04:00:00;8187.312
NE;NORDESTE;2026-01-06 04:00:00;14023.984
S;SUL;2026-01-06 04:00:00;11149.561
SE;SUDESTE/CENTRO-OESTE;2026-01-06 04:00:00;36638.60400000001
N;NORTE;2026-01-06 05:00:00;8064.056999999998
NE;NORDESTE;2026-01-06 05:00:00;13550.516000000003
S;SUL;2026-01-06 05:00:00;11374.659999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-06 05:00:00;37454.90800000001
N;NORTE;2026-01-06 06:00:00;7841.731000000001
NE;NORDESTE;2026-01-06 06:00:00;13123.609
S;SUL;2026-01-06 06:00:00;12382.088999999996
SE;SUDESTE/CENTRO-OESTE;2026-01-06 06:00:00;39309.71700000001
N;NORTE;2026-01-06 07:00:00;7860.33
NE;NORDESTE;2026-01-06 07:00:00;13597.182
S;SUL;2026-01-06 07:00:00;13532.575
SE;SUDESTE/CENTRO-OESTE;2026-01-06 07:00:00;42038.939000000006
N;NORTE;2026-01-06 08:00:00;8204.956
NE;NORDESTE;2026-01-06 08:00:00;13991.772
S;SUL;2026-01-06 08:00:00;13840.994
SE;SUDESTE/CENTRO-OESTE;2026-01-06 08:00:00;43833.581
N;NORTE;2026-01-06 09:00:00;8407.492000000002
NE;NORDESTE;2026-01-06 09:00:00;14034.828999999998
S;SUL;2026-01-06 09:00:00;13985.41
SE;SUDESTE/CENTRO-OESTE;2026-01-06 09:00:00;44023.566
N;NORTE;2026-01-06 10:00:00;8468.792
NE;NORDESTE;2026-01-06 10:00:00;13947.610000000002
S;SUL;2026-01-06 10:00:00;14386.848999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-06 10:00:00;44283.917
N;NORTE;2026-01-06 11:00:00;8569.378
NE;NORDESTE;2026-01-06 11:00:00;13848.930999999997
S;SUL;2026-01-06 11:00:00;14718.212999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-06 11:00:00;45097.595000000016
N;NORTE;2026-01-06 12:00:00;8472.306999999999
NE;NORDESTE;2026-01-06 12:00:00;13367.817
S;SUL;2026-01-06 12:00:00;13999.937000000002
SE;SUDESTE/CENTRO-OESTE;2026-01-06 12:00:00;45924.17199999999
N;NORTE;2026-01-06 13:00:00;8675.963
NE;NORDESTE;2026-01-06 13:00:00;13531.075999999995
S;SUL;2026-01-06 13:00:00;14899.936000000002
SE;SUDESTE/CENTRO-OESTE;2026-01-06 13:00:00;46223.078
N;NORTE;2026-01-06 14:00:00;8841.177
NE;NORDESTE;2026-01-06 14:00:00;13776.101
S;SUL;2026-01-06 14:00:00;15668.398
SE;SUDESTE/CENTRO-OESTE;2026-01-06 14:00:00;46329.69
N;NORTE;2026-01-06 15:00:00;8754.091
NE;NORDESTE;2026-01-06 15:00:00;13858.954999999998
S;SUL;2026-01-06 15:00:00;15633.505000000005
SE;SUDESTE/CENTRO-OESTE;2026-01-06 15:00:00;46375.75099999999
N;NORTE;2026-01-06 16:00:00;8538.007000000001
NE;NORDESTE;2026-01-06 16:00:00;14260.830999999998
S;SUL;2026-01-06 16:00:00;16152.664999999995
SE;SUDESTE/CENTRO-OESTE;2026-01-06 16:00:00;47492.916
N;NORTE;2026-01-06 17:00:00;8297.857999999998
NE;NORDESTE;2026-01-06 17:00:00;13979.908000000005
S;SUL;2026-01-06 17:00:00;15917.669999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-06 17:00:00;46708.88900000001
N;NORTE;2026-01-06 18:00:00;8251.416000000001
NE;NORDESTE;2026-01-06 18:00:00;14688.278999999997
S;SUL;2026-01-06 18:00:00;15606.661999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-06 18:00:00;47708.285
N;NORTE;2026-01-06 19:00:00;8622.977000000003
NE;NORDESTE;2026-01-06 19:00:00;14985.491000000002
S;SUL;2026-01-06 19:00:00;16370.465000000002
SE;SUDESTE/CENTRO-OESTE;2026-01-06 19:00:00;50640.87299999999
N;NORTE;2026-01-06 20:00:00;8683.335000000003
NE;NORDESTE;2026-01-06 20:00:00;14964.239
S;SUL;2026-01-06 20:00:00;17164.499
SE;SUDESTE/CENTRO-OESTE;2026-01-06 20:00:00;50743.68099999999
N;NORTE;2026-01-06 21:00:00;8645.446999999998
NE;NORDESTE;2026-01-06 21:00:00;15378.727999999996
S;SUL;2026-01-06 21:00:00;16927.449000000004
SE;SUDESTE/CENTRO-OESTE;2026-01-06 21:00:00;49715.02899999998
N;NORTE;2026-01-06 22:00:00;8782.203
NE;NORDESTE;2026-01-06 22:00:00;15364.317
S;SUL;2026-01-06 22:00:00;16265.86
SE;SUDESTE/CENTRO-OESTE;2026-01-06 22:00:00;47333.138000000006
N;NORTE;2026-01-06 23:00:00;8743.581000000002
NE;NORDESTE;2026-01-06 23:00:00;15042.651000000003
S;SUL;2026-01-06 23:00:00;14894.820999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-06 23:00:00;44395.93800000001
N;NORTE;2026-01-07 00:00:00;8655.468
NE;NORDESTE;2026-01-07 00:00:00;14666.701000000005
S;SUL;2026-01-07 00:00:00;13706.883000000002
SE;SUDESTE/CENTRO-OESTE;2026-01-07 00:00:00;41743.125
N;NORTE;2026-01-07 01:00:00;8487.240000000002
NE;NORDESTE;2026-01-07 01:00:00;14455.33
S;SUL;2026-01-07 01:00:00;12867.267
SE;SUDESTE/CENTRO-OESTE;2026-01-07 01:00:00;39773.96499999999
N;NORTE;2026-01-07 02:00:00;8268.115
NE;NORDESTE;2026-01-07 02:00:00;14231.455999999998
S;SUL;2026-01-07 02:00:00;12351.018
SE;SUDESTE/CENTRO-OESTE;2026-01-07 02:00:00;38590.18000000001
N;NORTE;2026-01-07 03:00:00;8087.376
NE;NORDESTE;2026-01-07 03:00:00;14004.192
S;SUL;2026-01-07 03:00:00;12188.419
SE;SUDESTE/CENTRO-OESTE;2026-01-07 03:00:00;37866.32899999999
N;NORTE;2026-01-07 04:00:00;7996.895000000002
NE;NORDESTE;2026-01-07 04:00:00;13774.132
S;SUL;2026-01-07 04:00:00;12111.907999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-07 04:00:00;37918.364
N;NORTE;2026-01-07 05:00:00;7884.959999999999
NE;NORDESTE;2026-01-07 05:00:00;13327.829000000002
S;SUL;2026-01-07 05:00:00;12344.492
SE;SUDESTE/CENTRO-OESTE;2026-01-07 05:00:00;38601.858
N;NORTE;2026-01-07 06:00:00;7590.848
NE;NORDESTE;2026-01-07 06:00:00;12938.259
S;SUL;2026-01-07 06:00:00;13395.976
SE;SUDESTE/CENTRO-OESTE;2026-01-07 06:00:00;40490.24500000002
N;NORTE;2026-01-07 07:00:00;7624.757
NE;NORDESTE;2026-01-07 07:00:00;13292.389000000005
S;SUL;2026-01-07 07:00:00;14875.131
SE;SUDESTE/CENTRO-OESTE;2026-01-07 07:00:00;43666.007
N;NORTE;2026-01-07 08:00:00;8010.562999999999
NE;NORDESTE;2026-01-07 08:00:00;13959.36
S;SUL;2026-01-07 08:00:00;15558.969
SE;SUDESTE/CENTRO-OESTE;2026-01-07 08:00:00;45645.779
N;NORTE;2026-01-07 09:00:00;8259.490000000002
NE;NORDESTE;2026-01-07 09:00:00;13969.807000000006
S;SUL;2026-01-07 09:00:00;15698.35
SE;SUDESTE/CENTRO-OESTE;2026-01-07 09:00:00;46653.32399999999
N;NORTE;2026-01-07 10:00:00;8422.96
NE;NORDESTE;2026-01-07 10:00:00;14150.009999999998
S;SUL;2026-01-07 10:00:00;16156.474
SE;SUDESTE/CENTRO-OESTE;2026-01-07 10:00:00;48160.063
N;NORTE;2026-01-07 11:00:00;8466.927
NE;NORDESTE;2026-01-07 11:00:00;14034.885000000004
S;SUL;2026-01-07 11:00:00;16871.237
SE;SUDESTE/CENTRO-OESTE;2026-01-07 11:00:00;48336.581
N;NORTE;2026-01-07 12:00:00;8452.61
NE;NORDESTE;2026-01-07 12:00:00;13625.245999999996
S;SUL;2026-01-07 12:00:00;16773.512
SE;SUDESTE/CENTRO-OESTE;2026-01-07 12:00:00;47342.965
N;NORTE;2026-01-07 13:00:00;8546.572
NE;NORDESTE;2026-01-07 13:00:00;13598.227999999996
S;SUL;2026-01-07 13:00:00;17996.099000000002
SE;SUDESTE/CENTRO-OESTE;2026-01-07 13:00:00;48743.247
N;NORTE;2026-01-07 14:00:00;8764.508000000002
NE;NORDESTE;2026-01-07 14:00:00;13764.917
S;SUL;2026-01-07 14:00:00;18499.822
SE;SUDESTE/CENTRO-OESTE;2026-01-07 14:00:00;49645.492
N;NORTE;2026-01-07 15:00:00;8726.284
NE;NORDESTE;2026-01-07 15:00:00;13796.337999999996
S;SUL;2026-01-07 15:00:00;18274.185
SE;SUDESTE/CENTRO-OESTE;2026-01-07 15:00:00;49818.53500000001
N;NORTE;2026-01-07 16:00:00;8640.773000000001
NE;NORDESTE;2026-01-07 16:00:00;14139.938999999998
S;SUL;2026-01-07 16:00:00;18472.021
SE;SUDESTE/CENTRO-OESTE;2026-01-07 16:00:00;50058.58200000001
N;NORTE;2026-01-07 17:00:00;8258.571
NE;NORDESTE;2026-01-07 17:00:00;14357.066000000006
S;SUL;2026-01-07 17:00:00;18197.008
SE;SUDESTE/CENTRO-OESTE;2026-01-07 17:00:00;48885.23899999999
N;NORTE;2026-01-07 18:00:00;8022.168999999997
NE;NORDESTE;2026-01-07 18:00:00;15004.498
S;SUL;2026-01-07 18:00:00;17273.364999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-07 18:00:00;49285.854
N;NORTE;2026-01-07 19:00:00;8342.463000000003
NE;NORDESTE;2026-01-07 19:00:00;15282.203000000003
S;SUL;2026-01-07 19:00:00;18023.205
SE;SUDESTE/CENTRO-OESTE;2026-01-07 19:00:00;51941.742
N;NORTE;2026-01-07 20:00:00;8483.181999999997
NE;NORDESTE;2026-01-07 20:00:00;15235.558000000005
S;SUL;2026-01-07 20:00:00;18587.155
SE;SUDESTE/CENTRO-OESTE;2026-01-07 20:00:00;51910.084
N;NORTE;2026-01-07 21:00:00;8626.516
NE;NORDESTE;2026-01-07 21:00:00;15743.043
S;SUL;2026-01-07 21:00:00;18287.378000000004
SE;SUDESTE/CENTRO-OESTE;2026-01-07 21:00:00;51106.56300000001
N;NORTE;2026-01-07 22:00:00;8760.981
NE;NORDESTE;2026-01-07 22:00:00;15864.772999999996
S;SUL;2026-01-07 22:00:00;17626.956000000002
SE;SUDESTE/CENTRO-OESTE;2026-01-07 22:00:00;48711.947
N;NORTE;2026-01-07 23:00:00;8784.981999999998
NE;NORDESTE;2026-01-07 23:00:00;15515.042
S;SUL;2026-01-07 23:00:00;16406.070999999996
SE;SUDESTE/CENTRO-OESTE;2026-01-07 23:00:00;45728.944
N;NORTE;2026-01-08 00:00:00;8703.201000000001
NE;NORDESTE;2026-01-08 00:00:00;15159.350999999995
S;SUL;2026-01-08 00:00:00;15213.591000000004
SE;SUDESTE/CENTRO-OESTE;2026-01-08 00:00:00;43019.85899999999
N;NORTE;2026-01-08 01:00:00;8517.241999999998
NE;NORDESTE;2026-01-08 01:00:00;14696.273999999994
S;SUL;2026-01-08 01:00:00;14282.459999999995
SE;SUDESTE/CENTRO-OESTE;2026-01-08 01:00:00;41013.751
N;NORTE;2026-01-08 02:00:00;8374.697
NE;NORDESTE;2026-01-08 02:00:00;14273.764
S;SUL;2026-01-08 02:00:00;13657.050000000005
SE;SUDESTE/CENTRO-OESTE;2026-01-08 02:00:00;39632.429000000026
N;NORTE;2026-01-08 03:00:00;8219.091999999999
NE;NORDESTE;2026-01-08 03:00:00;14060.536000000002
S;SUL;2026-01-08 03:00:00;13352.34
SE;SUDESTE/CENTRO-OESTE;2026-01-08 03:00:00;38903.92700000001
N;NORTE;2026-01-08 04:00:00;8126.871999999999
NE;NORDESTE;2026-01-08 04:00:00;13926.192
S;SUL;2026-01-08 04:00:00;13227.740999999996
SE;SUDESTE/CENTRO-OESTE;2026-01-08 04:00:00;38841.66100000001
N;NORTE;2026-01-08 05:00:00;8027.978999999999
NE;NORDESTE;2026-01-08 05:00:00;13561.443000000005
S;SUL;2026-01-08 05:00:00;13322.953000000003
SE;SUDESTE/CENTRO-OESTE;2026-01-08 05:00:00;39377.531
N;NORTE;2026-01-08 06:00:00;7828.695
NE;NORDESTE;2026-01-08 06:00:00;13056.811000000003
S;SUL;2026-01-08 06:00:00;14038.855
SE;SUDESTE/CENTRO-OESTE;2026-01-08 06:00:00;41610.724
N;NORTE;2026-01-08 07:00:00;7750.653999999999
NE;NORDESTE;2026-01-08 07:00:00;13245.29
S;SUL;2026-01-08 07:00:00;15725.79
SE;SUDESTE/CENTRO-OESTE;2026-01-08 07:00:00;44580.10200000001
N;NORTE;2026-01-08 08:00:00;7921.973
NE;NORDESTE;2026-01-08 08:00:00;13894.906
S;SUL;2026-01-08 08:00:00;16677.296000000002
SE;SUDESTE/CENTRO-OESTE;2026-01-08 08:00:00;46678.928
N;NORTE;2026-01-08 09:00:00;8151.319
NE;NORDESTE;2026-01-08 09:00:00;14046.862
S;SUL;2026-01-08 09:00:00;16887.329999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-08 09:00:00;47800.222
N;NORTE;2026-01-08 10:00:00;8234.473999999998
NE;NORDESTE;2026-01-08 10:00:00;14274.225999999995
S;SUL;2026-01-08 10:00:00;17387.663
SE;SUDESTE/CENTRO-OESTE;2026-01-08 10:00:00;49118.611
N;NORTE;2026-01-08 11:00:00;8217.591999999999
NE;NORDESTE;2026-01-08 11:00:00;14064.856
S;SUL;2026-01-08 11:00:00;17829.057999999997
SE;SUDESTE/CENTRO-OESTE;2026-01-08 11:00:00;50011.46
N;NORTE;2026-01-08 12:00:00;8318.326
NE;NORDESTE;2026-01-08 12:00:00;13690.141
S;SUL;2026-01-08 12:00:00;17320.357
SE;SUDESTE/CENTRO-OESTE;2026-01-08 12:00:00;49837.47600000001
N;NORTE;2026-01-08 13:00:00;8597.598
NE;NORDESTE;2026-01-08 13:00:00;13906.84
S;SUL;2026-01-08 13:00:00;18387.94
SE;SUDESTE/CENTRO-OESTE;2026-01-08 13:00:00;50540.19800000001
N;NORTE;2026-01-08 14:00:00;8878.907
NE;NORDESTE;2026-01-08 14:00:00;14202.930000000004
S;SUL;2026-01-08 14:00:00;18633.789
SE;SUDESTE/CENTRO-OESTE;2026-01-08 14:00:00;51207.42999999999
N;NORTE;2026-01-08 15:00:00;8960.101000000002
NE;NORDESTE;2026-01-08 15:00:00;14567.613000000005
S;SUL;2026-01-08 15:00:00;18373.616
SE;SUDESTE/CENTRO-OESTE;2026-01-08 15:00:00;51696.98499999999
N;NORTE;2026-01-08 16:00:00;8774.222
NE;NORDESTE;2026-01-08 16:00:00;14976.715
S;SUL;2026-01-08 16:00:00;18358.066
SE;SUDESTE/CENTRO-OESTE;2026-01-08 16:00:00;51217.703
N;NORTE;2026-01-08 17:00:00;8277.019999999997
NE;NORDESTE;2026-01-08 17:00:00;14543.399999999998
S;SUL;2026-01-08 17:00:00;17647.115000000005
SE;SUDESTE/CENTRO-OESTE;2026-01-08 17:00:00;50438.261000000006
N;NORTE;2026-01-08 18:00:00;8074.785000000001
NE;NORDESTE;2026-01-08 18:00:00;15019.909
S;SUL;2026-01-08 18:00:00;16865.616
SE;SUDESTE/CENTRO-OESTE;2026-01-08 18:00:00;51129.498
N;NORTE;2026-01-08 19:00:00;8383.298999999997
NE;NORDESTE;2026-01-08 19:00:00;15300.77
S;SUL;2026-01-08 19:00:00;17568.742999999995
SE;SUDESTE/CENTRO-OESTE;2026-01-08 19:00:00;53827.616000000016
N;NORTE;2026-01-08 20:00:00;8431.257999999998
NE;NORDESTE;2026-01-08 20:00:00;15232.029000000004
S;SUL;2026-01-08 20:00:00;18181.749
SE;SUDESTE/CENTRO-OESTE;2026-01-08 20:00:00;53853.136
N;NORTE;2026-01-08 21:00:00;8595.359
NE;NORDESTE;2026-01-08 21:00:00;15887.406999999996
S;SUL;2026-01-08 21:00:00;18020.419
SE;SUDESTE/CENTRO-OESTE;2026-01-08 21:00:00;53176.977
N;NORTE;2026-01-08 22:00:00;8756.336
NE;NORDESTE;2026-01-08 22:00:00;16083.489999999996
S;SUL;2026-01-08 22:00:00;17339.328999999994
SE;SUDESTE/CENTRO-OESTE;2026-01-08 22:00:00;51370.98300000001
N;NORTE;2026-01-08 23:00:00;8755.478
NE;NORDESTE;2026-01-08 23:00:00;15776.691
S;SUL;2026-01-08 23:00:00;16144.796
SE;SUDESTE/CENTRO-OESTE;2026-01-08 23:00:00;48630.326
N;NORTE;2026-01-09 00:00:00;8599.465
NE;NORDESTE;2026-01-09 00:00:00;15222.531
S;SUL;2026-01-09 00:00:00;14914.930999999997
SE;SUDESTE/CENTRO-OESTE;2026-01-09 00:00:00;45896.682000000015
N;NORTE;2026-01-09 01:00:00;8543.962000000001
NE;NORDESTE;2026-01-09 01:00:00;14877.535000000002
S;SUL;2026-01-09 01:00:00;14237.915
SE;SUDESTE/CENTRO-OESTE;2026-01-09 01:00:00;43630.40999999999
N;NORTE;2026-01-09 02:00:00;8381.115
NE;NORDESTE;2026-01-09 02:00:00;14515.136000000002
S;SUL;2026-01-09 02:00:00;13555.8
SE;SUDESTE/CENTRO-OESTE;2026-01-09 02:00:00;42395.19899999999
N;NORTE;2026-01-09 03:00:00;8182.374999999998
NE;NORDESTE;2026-01-09 03:00:00;14305.944000000012
S;SUL;2026-01-09 03:00:00;13211.906000000004
SE;SUDESTE/CENTRO-OESTE;2026-01-09 03:00:00;41546.52
N;NORTE;2026-01-09 04:00:00;8030.369000000001
NE;NORDESTE;2026-01-09 04:00:00;14158.719
S;SUL;2026-01-09 04:00:00;13183.73
SE;SUDESTE/CENTRO-OESTE;2026-01-09 04:00:00;41253.70100000001
N;NORTE;2026-01-09 05:00:00;7878.867999999999
NE;NORDESTE;2026-01-09 05:00:00;13622.933
S;SUL;2026-01-09 05:00:00;13340.418
SE;SUDESTE/CENTRO-OESTE;2026-01-09 05:00:00;41830.81700000001
N;NORTE;2026-01-09 06:00:00;7600.014999999999
NE;NORDESTE;2026-01-09 06:00:00;13234.420999999997
S;SUL;2026-01-09 06:00:00;14271.694
SE;SUDESTE/CENTRO-OESTE;2026-01-09 06:00:00;43500.995
N;NORTE;2026-01-09 07:00:00;7603.69
NE;NORDESTE;2026-01-09 07:00:00;13410.549000000005
S;SUL;2026-01-09 07:00:00;15724.986999999996
SE;SUDESTE/CENTRO-OESTE;2026-01-09 07:00:00;46199.41100000001
N;NORTE;2026-01-09 08:00:00;7836.155999999999
NE;NORDESTE;2026-01-09 08:00:00;14073.523999999994
S;SUL;2026-01-09 08:00:00;16670.406
SE;SUDESTE/CENTRO-OESTE;2026-01-09 08:00:00;48678.42800000001
N;NORTE;2026-01-09 09:00:00;8000.848
NE;NORDESTE;2026-01-09 09:00:00;13846.208
S;SUL;2026-01-09 09:00:00;16956.746
SE;SUDESTE/CENTRO-OESTE;2026-01-09 09:00:00;50046.541
N;NORTE;2026-01-09 10:00:00;8083.387000000001
NE;NORDESTE;2026-01-09 10:00:00;13796.845000000005
S;SUL;2026-01-09 10:00:00;17584.564
SE;SUDESTE/CENTRO-OESTE;2026-01-09 10:00:00;51413.23900000001
N;NORTE;2026-01-09 11:00:00;8210.767
NE;NORDESTE;2026-01-09 11:00:00;13799.319
S;SUL;2026-01-09 11:00:00;18072.496
SE;SUDESTE/CENTRO-OESTE;2026-01-09 11:00:00;52814.12300000001
N;NORTE;2026-01-09 12:00:00;8178.509
NE;NORDESTE;2026-01-09 12:00:00;13616.934999999998
S;SUL;2026-01-09 12:00:00;17323.665999999997
SE;SUDESTE/CENTRO-OESTE;2026-01-09 12:00:00;53292.465
N;NORTE;2026-01-09 13:00:00;8456.17
NE;NORDESTE;2026-01-09 13:00:00;14032.192999999996
S;SUL;2026-01-09 13:00:00;17894.165
SE;SUDESTE/CENTRO-OESTE;2026-01-09 13:00:00;54362.402
N;NORTE;2026-01-09 14:00:00;8613.923
NE;NORDESTE;2026-01-09 14:00:00;14167.039000000002
S;SUL;2026-01-09 14:00:00;18307.056
SE;SUDESTE/CENTRO-OESTE;2026-01-09 14:00:00;54508.588
N;NORTE;2026-01-09 15:00:00;8624.958999999999
NE;NORDESTE;2026-01-09 15:00:00;14441.36
S;SUL;2026-01-09 15:00:00;18405.362
SE;SUDESTE/CENTRO-OESTE;2026-01-09 15:00:00;54184.33500000001
N;NORTE;2026-01-09 16:00:00;8400.249
NE;NORDESTE;2026-01-09 16:00:00;14572.939000000004
S;SUL;2026-01-09 16:00:00;18429.021
SE;SUDESTE/CENTRO-OESTE;2026-01-09 16:00:00;53499.297
N;NORTE;2026-01-09 17:00:00;8260.524999999998
NE;NORDESTE;2026-01-09 17:00:00;14707.425000000005
S;SUL;2026-01-09 17:00:00;17923.057
SE;SUDESTE/CENTRO-OESTE;2026-01-09 17:00:00;52513.85899999999
N;NORTE;2026-01-09 18:00:00;8185.3049999999985
NE;NORDESTE;2026-01-09 18:00:00;15664.51900000001
S;SUL;2026-01-09 18:00:00;17188.032999999996
SE;SUDESTE/CENTRO-OESTE;2026-01-09 18:00:00;52620.18
N;NORTE;2026-01-09 19:00:00;8508.285
NE;NORDESTE;2026-01-09 19:00:00;15294.65
S;SUL;2026-01-09 19:00:00;17871.877999999997
SE;SUDESTE/CENTRO-OESTE;2026-01-09 19:00:00;55297.14599999998
N;NORTE;2026-01-09 20:00:00;8671.662
NE;NORDESTE;2026-01-09 20:00:00;15209.170000000002
S;SUL;2026-01-09 20:00:00;17929.693999999996
SE;SUDESTE/CENTRO-OESTE;2026-01-09 20:00:00;55232.06900000002
N;NORTE;2026-01-09 21:00:00;8764.036
NE;NORDESTE;2026-01-09 21:00:00;15717.293999999998
S;SUL;2026-01-09 21:00:00;17504.069000000003
SE;SUDESTE/CENTRO-OESTE;2026-01-09 21:00:00;54500.04699999999
N;NORTE;2026-01-09 22:00:00;8885.093
NE;NORDESTE;2026-01-09 22:00:00;15915.443
S;SUL;2026-01-09 22:00:00;16883.008000000005
SE;SUDESTE/CENTRO-OESTE;2026-01-09 22:00:00;52908.157000000014
N;NORTE;2026-01-09 23:00:00;8855.808999999997
NE;NORDESTE;2026-01-09 23:00:00;15616.157999999998
S;SUL;2026-01-09 23:00:00;15845.977
SE;SUDESTE/CENTRO-OESTE;2026-01-09 23:00:00;50724.28100000001
N;NORTE;2026-01-10 00:00:00;8905.325999999997
NE;NORDESTE;2026-01-10 00:00:00;15498.684000000005
S;SUL;2026-01-10 00:00:00;14589.852999999996
SE;SUDESTE/CENTRO-OESTE;2026-01-10 00:00:00;48080.861
N;NORTE;2026-01-10 01:00:00;8624.631
NE;NORDESTE;2026-01-10 01:00:00;15023.949
S;SUL;2026-01-10 01:00:00;13688.438
SE;SUDESTE/CENTRO-OESTE;2026-01-10 01:00:00;45831.60799999999
N;NORTE;2026-01-10 02:00:00;8405.969
NE;NORDESTE;2026-01-10 02:00:00;14720.914
S;SUL;2026-01-10 02:00:00;13042.006
SE;SUDESTE/CENTRO-OESTE;2026-01-10 02:00:00;44148.17999999998
N;NORTE;2026-01-10 03:00:00;8231.160999999998
NE;NORDESTE;2026-01-10 03:00:00;14482.351000000002
S;SUL;2026-01-10 03:00:00;12662.142
SE;SUDESTE/CENTRO-OESTE;2026-01-10 03:00:00;42976.87199999999
N;NORTE;2026-01-10 04:00:00;8123.682999999999
NE;NORDESTE;2026-01-10 04:00:00;14152.618999999995
S;SUL;2026-01-10 04:00:00;12452.336
SE;SUDESTE/CENTRO-OESTE;2026-01-10 04:00:00;42305.96699999999
N;NORTE;2026-01-10 05:00:00;8034.553999999999
NE;NORDESTE;2026-01-10 05:00:00;13468.876
S;SUL;2026-01-10 05:00:00;12290.402999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-10 05:00:00;41682.055
N;NORTE;2026-01-10 06:00:00;7682.199
NE;NORDESTE;2026-01-10 06:00:00;12846.875999999998
S;SUL;2026-01-10 06:00:00;12280.292999999998
SE;SUDESTE/CENTRO-OESTE;2026-01-10 06:00:00;42025.657
N;NORTE;2026-01-10 07:00:00;7491.549
NE;NORDESTE;2026-01-10 07:00:00;12456.598999999997
S;SUL;2026-01-10 07:00:00;13094.883000000002
SE;SUDESTE/CENTRO-OESTE;2026-01-10 07:00:00;42926.516
N;NORTE;2026-01-10 08:00:00;7698.071
NE;NORDESTE;2026-01-10 08:00:00;12495.832000000002
S;SUL;2026-01-10 08:00:00;13743.068
SE;SUDESTE/CENTRO-OESTE;2026-01-10 08:00:00;44262.174000000006
N;NORTE;2026-01-10 09:00:00;7942.014999999999
NE;NORDESTE;2026-01-10 09:00:00;12467.536
S;SUL;2026-01-10 09:00:00;13936.345
SE;SUDESTE/CENTRO-OESTE;2026-01-10 09:00:00;45385.34700000001
N;NORTE;2026-01-10 10:00:00;7961.804000000001
NE;NORDESTE;2026-01-10 10:00:00;12517.612
S;SUL;2026-01-10 10:00:00;14273.131
